ticker,tipo,issuer,indexador,taxa_emissao,taxa_negocio_b3,taxa_indicativa_anbima,taxa_mercado,taxa_ativo,taxa_compra,taxa_venda,pu_emissao,pu,pu_mercado,data_ultimo_negocio,data_anbima,volume_negociado_b3,volume_emissao,volume,quantidade_emitida,quantidade,data_emissao,vencimento,emissao,serie,isin,lei,cnpj_emissor,setor,agente_fiduciario,coordenador_lider,rating,rating_original,rating_agencia,agencia,rating_data,divulgacao,securitizadora,flag_vencido,flag_resgatado,flag_b3,status_ativo,duration,ntnb_referencia,taxa_ntnb,incentivada,rating_normalizado,em_recuperacao_judicial,fonte_precificacao,spread
SBSPD7,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,0.69,0.66,"0,614",0.614,0.614,"0,658","0,5461",1000.0,1000.0,1052.1016,2026-09-21,2026-09-23,1052.1,3500000000.0,3500000000.0,3500000.0,3500000.0,2025-11-14,2032-11-14,1.0,1.0,BRSBSPDBS262,,43776517000180,Saneamento,PENTAGONO S/A DTVM,ITAU BBA ASSESSORIA FINANCEIRA S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,27/10/2025,27/10/2025,Pentágono,0,0,1,Ativo,3.85,,,Não,AAA,Não,ANBIMA Mercado (2026-09-23),0.00614
SBSPD8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.2,,,,1.2,,,1000.0,1000.0,,,,,127800000.0,127800000.0,127800.0,127800.0,2021-07-15,2024-07-15,28.0,1.0,BRSBSPDBS1O8,,43776517000180,Saneamento,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPD9,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.29,,,,1.29,,,1000.0,1000.0,,,,,500000000.0,500000000.0,500000.0,500000.0,2021-12-15,2025-11-21,29.0,1.0,BRSBSPDBS1R1,,43776517000180,Saneamento,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPE0,Debênture,,nan,,,,,,,,,,,,,,,,,,,,10.0,2.0,,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPE3,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,7.5485,7.4813,"7,4477",7.4813,7.4813,"7,6204","7,3",1000.0,1000.0,1135.106,2026-09-23,2026-09-23,1743522.78,1400000000.0,1400000000.0,1400000.0,1400000.0,2025-01-15,2035-01-15,33.0,2.0,BRSBSPDBS213,12.431,43776517000180,Saneamento,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,30/01/2026,30/01/2026,Pentágono,0,0,1,Ativo,6.14,15/05/2035,7.6161,Sim,AAA,Não,Mercado B3 (2026-09-23),-0.0012526006796379496
SBSPE7,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,0.9,0.6682,"0,6472",0.6472,0.6472,"0,75","0,4878",1000.0,1000.0,1063.8784,2026-09-22,2026-09-23,638327.03,1500000000.0,1500000000.0,1500000.0,1500000.0,2025-11-14,2035-11-14,1.0,2.0,BRSBSPDBS270,,43776517000180,Saneamento,PENTAGONO S/A DTVM,ITAU BBA ASSESSORIA FINANCEIRA S.A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,27/10/2025,27/10/2025,Pentágono,0,0,1,Ativo,4.78,,,Não,AAA,Não,ANBIMA Mercado (2026-09-23),0.006472
SBSPE8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.44,,,,1.44,,,1000.0,1000.0,,,,,888200000.0,888200000.0,888200.0,888200.0,2021-07-15,2025-11-21,28.0,2.0,BRSBSPDBS1P5,,43776517000180,Saneamento,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPE9,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,5.3058,7.4641,"7,3398",7.4641,7.4641,"7,475","7,219",1000.0,1000.0,1212.9482,2026-09-23,2026-09-23,156470.32,600000000.0,600000000.0,600000.0,600000.0,2021-12-15,2031-12-15,29.0,2.0,BRSBSPDBS1S9,12.431,43776517000180,Saneamento,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,09/03/2026,09/03/2026,Pentágono,0,0,1,Ativo,3.68,15/08/2030,7.7098,Sim,AAA,Não,Mercado B3 (2026-09-23),-0.0022811294793974035
SBSPF0,Debênture,,nan,,,,,,,,,,,,,,,,,,,,10.0,3.0,,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPF3,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,7.3837,7.6077,"7,5126",7.6077,7.6077,"7,671","7,4043",1000.0,1000.0,1111.3772,2026-09-23,2026-09-23,1349211.92,1300000000.0,1300000000.0,1300000.0,1300000.0,2025-01-15,2040-01-15,33.0,3.0,BRSBSPDBS221,12.431,43776517000180,Saneamento,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,30/01/2026,30/01/2026,Pentágono,0,0,1,Ativo,8.03,15/05/2037,7.542,Sim,AAA,Não,Mercado B3 (2026-09-23),0.0006109241040708202
SBSPF4,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,0.0,,,,0.0,,,1000.0,1000.0,,,,,1068600000.0,1068600000.0,1068600.0,1068600.0,2025-07-08,2032-07-08,34.0,1.0,BRSBSPDBS239,,43776517000180,Saneamento,OLIVEIRA TRUST DTVM S/A,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,0,Ativo,5.75,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SBSPF8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.6,,"0,7758",0.7758,0.7758,"1,0149","0,5747",1000.0,1000.0,1012.1536,2026-07-20,2026-07-22,99191.06,184000000.0,184000000.0,184000.0,184000.0,2021-07-15,2026-07-23,28.0,3.0,BRSBSPDBS1Q3,,43776517000180,Saneamento,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,09/03/2026,09/03/2026,,1,1,1,Resgatado,0.0,,,Não,AAA,Não,ANBIMA Mercado (2026-07-22),0.007758
SBSPF9,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,5.4478,7.02,"7,4766",7.4766,7.4766,"7,6439","7,3139",1000.0,1000.0,1177.9274,2026-09-22,2026-09-23,49472.95,150000000.0,150000000.0,150000.0,150000.0,2021-12-15,2036-12-15,29.0,3.0,BRSBSPDBS1T7,12.431,43776517000180,Saneamento,PENTAGONO S/A DTVM,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,09/03/2026,09/03/2026,Pentágono,0,0,1,Ativo,6.97,15/05/2035,7.6161,Sim,AAA,Não,ANBIMA Mercado (2026-09-23),-0.001296274442207146
SBSPG0,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.3,,,,1.3,,,1000.0,1000.0,,,,,500000000.0,500000000.0,500000.0,500000.0,2022-03-15,2025-11-21,30.0,1.0,BRSBSPDBS1U5,,43776517000180,Saneamento,PENTAGONO S/A DTVM,BANCO ABC-BRASIL S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SBSPG4,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,%DI,100.0,,,,100.0,,,1.0,1.0,,,,,156642857.0,156642857.0,156642857.0,156642857.0,2026-08-03,2036-02-04,40.0,1.0,BRSBSPDBS2E7,,43776517000180,Saneamento,VORTX DTVM LTDA.,BANCO SANTANDER (BRASIL) S/A,,,,,,,Vórtx,0,0,0,Ativo,9.29,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SBSPG5,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,7.2606,,,,7.2606,,,1000.0,1000.0,,,,,1000000000.0,1000000000.0,1000000.0,1000000.0,2025-07-15,2035-07-15,35.0,1.0,BRSBSPDBS247,,43776517000180,Saneamento,PENTAGONO S/A DTVM,BANCO SANTANDER (BRASIL) S/A,,,,,,,Pentágono,0,0,0,Ativo,6.76,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SBSPH0,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,1.58,1.014,,1.014,1.014,,,1000.0,1000.0,1089.8854,2026-03-11,,1303502.97,500000000.0,500000000.0,500000.0,500000.0,2022-03-15,2026-03-20,30.0,2.0,BRSBSPDBS1V3,,43776517000180,Saneamento,PENTAGONO S/A DTVM,BANCO ABC-BRASIL S/A,AAA(Bra),AAA(Bra),Fitch Ratings,Fitch Ratings,07/04/2025,07/04/2025,,1,1,1,Resgatado,,,,Não,AAA,Não,Mercado B3 (2026-03-11),0.01014
SBSPH6,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,9.286,7.643,,7.643,7.643,,,1000.0,1000.0,1102.7734,2026-08-31,,27569336.2,2815700000.0,2815700000.0,2815700.0,2815700.0,2025-07-15,2030-08-15,36.0,1.0,BRSBSPDBS254,12.431,43776517000180,Saneamento,PENTAGONO S/A DTVM,ITAU UNIBANCO HOLDING S.A,,,,,,,Pentágono,0,0,1,Ativo,3.5,15/08/2030,8.12,Sim,Sem Rating,Não,Mercado B3 (2026-08-31),-0.004411764705882337
SBSPI8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,6.2907,7.3101,"7,4817",7.3101,7.3101,"7,6149","7,3222",1000.0,1000.0,964.9242,2026-09-23,2026-09-23,14744041.24,1635679000.0,1635679000.0,1635679.0,1635679.0,2026-02-15,2036-02-15,38.0,1.0,BRSBSPDBS288,12.431,43776517000180,Saneamento,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,7.08,15/05/2035,7.6161,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),-0.0028434407119379834
SBSPJ8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,6.3507,7.5263,"7,509",7.5263,7.5263,"7,6158","7,3642",1000.0,1000.0,944.2471,2026-09-23,2026-09-23,29639916.86,1364730000.0,1364730000.0,1364730.0,1364730.0,2026-02-15,2038-02-15,38.0,2.0,BRSBSPDBS296,12.431,43776517000180,Saneamento,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,8.06,15/05/2037,7.542,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),-0.0001459894738798928
SBSPK8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,IPCA,6.2467,7.2062,"7,3447",7.2062,7.2062,"7,4389","7,1936",1000.0,1000.0,951.7481,2026-09-23,2026-09-23,5755220.96,1291677000.0,1291677000.0,1291677.0,1291677.0,2026-02-15,2041-02-15,38.0,3.0,BRSBSPDBS2A5,12.431,43776517000180,Saneamento,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,8.98,15/08/2040,7.4048,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),-0.0018490793707541808
SBSPL8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,0.64,0.594,"0,5821",0.5821,0.5821,"0,7","0,4",1000.0,1000.0,1015.607,2026-09-21,2026-09-23,801313.9,1000000000.0,1000000000.0,1000000.0,1000000.0,2026-02-15,2033-02-15,38.0,4.0,BRSBSPDBS2B3,,43776517000180,Saneamento,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,4.34,,,Não,Sem Rating,Não,ANBIMA Mercado (2026-09-23),0.005821
SBSPM8,Debênture,CIA SANEAMENTO BASICO EST. SP - SABESP,DI+,0.72,0.74,"0,6956",0.6956,0.6956,"0,807","0,5796",1000.0,1000.0,1012.1326,2026-09-21,2026-09-23,8905754.76,1000000000.0,1000000000.0,1000000.0,1000000.0,2026-02-15,2036-02-15,38.0,5.0,BRSBSPDBS2C1,12.431,43776517000180,Saneamento,VORTX DTVM LTDA.,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,1,Ativo,5.05,,,Sim,Sem Rating,Não,ANBIMA Mercado (2026-09-23),0.006956
SCCC12,Debênture,COMP SECURITIZADORA DE CREDITOS FINANCEIROS CARTOES CONSIGNADOS I,DI+,1.9,1.2025,,1.2025,1.2025,,,1000.0,1000.0,447.7338,2026-08-17,,87755.82,700000000.0,700000000.0,700000.0,700000.0,2022-12-10,2027-12-10,2.0,1.0,BRSCCCDBS023,,27137879000174,Financeiro,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO SANTANDER (BRASIL) S/A,A(bra),A(bra),Fitch Ratings,Fitch Ratings,29/05/2025,29/05/2025,Virgo / Vert,0,0,1,Ativo,1.2,,,Não,A,Não,Mercado B3 (2026-08-17),0.012025
SCCC22,Debênture,COMP SECURITIZADORA DE CREDITOS FINANCEIROS CARTOES CONSIGNADOS I,Pré,0.0,,,,0.0,,,1000.0,1000.0,,,,,140000000.0,140000000.0,140000.0,140000.0,2022-12-10,2027-12-10,2.0,2.0,BRSCCCDBS031,,27137879000174,Financeiro,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO SANTANDER (BRASIL) S/A,,,,,,,,0,0,0,Ativo,1.18,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCID11,Debênture,SECID – SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A.,DI+,1.4,,,,1.4,,,1000.0,1000.0,,,,,330000000.0,330000000.0,330000.0,330000.0,2018-09-10,2025-09-10,1.0,1.0,BRSCIDDBS002,,43395177000147,Educação,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCID12,Debênture,SECID – SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A.,DI+,1.4,,,,1.4,,,1000.0,1000.0,,,,,470000000.0,470000000.0,470000.0,470000.0,2020-03-02,2027-03-02,2.0,1.0,BRSCIDDBS010,,43395177000147,Educação,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,0.42,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCID13,Debênture,SECID – SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A.,DI+,1.54,,,,1.54,,,1000.0,1000.0,,,,,173250000.0,173250000.0,173250.0,173250.0,2024-04-12,2029-04-12,3.0,1.0,BRSCIDDBS028,,43395177000147,Educação,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,2.52,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCIV11,Debênture,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,DI+,2.41,,,,2.41,,,1000.0,1000.0,,,,,265000000.0,265000000.0,265000.0,265000.0,2019-07-30,2025-07-30,1.0,1.0,BRSCIVDBS004,,33824597000148,Financeiro,VORTX DTVM LTDA.,BANCO BTG PACTUAL S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCIV12,Debênture,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,DI+,2.95,,,,2.95,,,1000.0,1000.0,,,,,243000000.0,243000000.0,243000.0,243000.0,2020-07-23,2024-04-29,2.0,1.0,BRSCIVDBS012,,33824597000148,Financeiro,VORTX DTVM LTDA.,BANCO BTG PACTUAL S.A.,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCIV13,Debênture,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,DI+,2.41,,,,2.41,,,1000.0,1000.0,,,,,75000000.0,75000000.0,75000.0,75000.0,2021-02-08,2026-02-20,3.0,1.0,BRSCIVDBS038,,33824597000148,Financeiro,VORTX DTVM LTDA.,BANCO BTG PACTUAL S.A.,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCIV14,Debênture,,nan,,,,,,,,,,,,,,,,,,,,4.0,,BRSCIVDBS053,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCIV22,Debênture,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,DI+,1.9,,,,1.9,,,1000.0,1000.0,,,,,243000000.0,243000000.0,243000.0,243000.0,2020-07-23,2025-04-28,2.0,2.0,BRSCIVDBS020,,33824597000148,Financeiro,VORTX DTVM LTDA.,BANCO BTG PACTUAL S.A.,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCIV23,Debênture,SECURITIZADORA DE CREDITOS IMOBILIARIOS VERT S/A,DI+,2.41,,,,2.41,,,1000.0,1000.0,,,,,75000000.0,75000000.0,75000.0,75000.0,2021-02-08,2026-02-10,3.0,2.0,BRSCIVDBS046,,33824597000148,Financeiro,VORTX DTVM LTDA.,BANCO BTG PACTUAL S.A.,,,,,,,Virgo / Vert,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCLL11,Debênture,SCALA DATA CENTERS S.A.,DI+,3.25,,,,3.25,,,1000.0,1000.0,,,,,1000000000.0,1000000000.0,1000000.0,1000000.0,2022-03-11,2027-03-11,1.0,1.0,BRSCLLDBS017,,34562112000158,Outros Serviços,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,0.45,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCLL12,Debênture,SCALA DATA CENTERS S.A.,DI+,3.15,,,,3.15,,,1000.0,1000.0,,,,,2000000000.0,2000000000.0,2000000.0,2000000.0,2022-12-15,2027-12-15,2.0,1.0,BRSCLLDBS025,,34562112000158,Outros Serviços,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,1.21,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCLL13,Debênture,SCALA DATA CENTERS S.A.,DI+,2.5,,,,2.5,,,1000.0,1000.0,,,,,1072334000.0,1072334000.0,1072334.0,1072334.0,2023-11-17,2029-11-17,3.0,1.0,BRSCLLDBS033,,34562112000158,Outros Serviços,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,3.12,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCLL14,Debênture,SCALA DATA CENTERS S.A.,DI+,2.0,,,,2.0,,,1000.0,1000.0,,,,,750000000.0,750000000.0,750000.0,750000.0,2024-08-10,2030-08-10,4.0,1.0,BRSCLLDBS041,,34562112000158,Outros Serviços,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,3.84,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCLL24,Debênture,SCALA DATA CENTERS S.A.,DI+,2.4,,,,2.4,,,1000.0,1000.0,,,,,750000000.0,750000000.0,750000.0,750000.0,2024-08-10,2030-08-10,4.0,2.0,BRSCLLDBS058,,34562112000158,Outros Serviços,OLIVEIRA TRUST DTVM S/A,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,3.84,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCMR11,Debênture,SC2 MARANHAO LOCACAO DE CENTROS COMERCIAIS S/A,%DI,130.0,,,,130.0,,,1.0,1.0,,,,,250000000.0,250000000.0,250000000.0,250000000.0,2019-09-30,2031-12-15,1.0,1.0,BRSCMRDBS004,,09653566000197,Serviços Imobiliários,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,0,Ativo,5.19,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCMR21,Debênture,SC2 MARANHAO LOCACAO DE CENTROS COMERCIAIS S/A,%DI,130.0,,,,130.0,,,1.0,1.0,,,,,50000000.0,50000000.0,50000000.0,50000000.0,2019-09-30,2031-12-15,1.0,2.0,BRSCMRDBS012,,09653566000197,Serviços Imobiliários,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,0,Ativo,5.19,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCMR31,Debênture,SC2 MARANHAO LOCACAO DE CENTROS COMERCIAIS S/A,%DI,130.0,,,,130.0,,,1.0,1.0,,,,,256041604.0,256041604.0,256041604.0,256041604.0,2019-09-30,2031-12-15,1.0,3.0,BRSCMRDBS020,,09653566000197,Serviços Imobiliários,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,0,Ativo,5.19,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCMR41,Debênture,SC2 MARANHAO LOCACAO DE CENTROS COMERCIAIS S/A,Pré,2.0,,,,2.0,,,1.0,1.0,,,,,293958396.0,293958396.0,293958396.0,293958396.0,2019-09-30,2032-12-15,1.0,4.0,BRSCMRDBS038,,09653566000197,Serviços Imobiliários,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,0,Ativo,5.87,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCPT12,Debênture,SUL CONCESSOES E PARTICIPACOES S/A,DI+,9.0,,,,9.0,,,1000.0,1000.0,,,,,55000000.0,55000000.0,55000.0,55000.0,2023-07-14,2024-09-26,2.0,1.0,BRSCPTDBS003,,43277147000136,Empreendimentos e Participações,PLANNER CV S/A,NU INVEST CORRETORA DE VALORES S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCPT13,Debênture,SUL CONCESSOES E PARTICIPACOES S/A,IPCA,9.5661,9.034,,9.034,9.034,,,1000.0,1000.0,1220.6386,2026-09-18,,451636.3,109000000.0,109000000.0,109000.0,109000.0,2024-09-15,2042-09-15,3.0,1.0,BRSCPTDBS011,12.431,43277147000136,Empreendimentos e Participações,PLANNER CV S/A,BANCO DAYCOVAL S.A.,,,,,,,,0,0,1,Ativo,9.1,15/08/2040,7.4324,Sim,Sem Rating,Não,Mercado B3 (2026-09-18),0.014907979343289357
SCRC11,Debênture,SRC II COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,DI+,0.69,,,,0.69,,,1000.0,1000.0,,,,,400000000.0,400000000.0,400000.0,400000.0,2021-09-03,2024-09-03,1.0,1.0,BRSCRCDBS005,,41934448000160,Financeiro,PENTAGONO S/A DTVM,OLIVEIRA TRUST DTVM S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCSA14,Debênture,SAO CARLOS EMPREENDIMENTOS E PARTICIPACOES S/A,DI+,1.1,,,,1.1,,,1000.0,1000.0,,,,,200000000.0,200000000.0,200000.0,200000.0,2019-10-25,2023-12-27,4.0,1.0,BRSCARDBS009,,29780061000109,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SCSA24,Debênture,SAO CARLOS EMPREENDIMENTOS E PARTICIPACOES S/A,DI+,1.1,,,,1.1,,,1000.0,1000.0,,,,,200000000.0,200000000.0,200000.0,200000.0,2019-10-25,2031-10-25,4.0,2.0,BRSCARDBS017,,29780061000109,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,5.05,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCSI11,Debênture,SANT. COR. DE SEG. INV. E SERVICOS S.A.,DI+,1.32,,,,1.32,,,1.0,1.0,,,,,509569183.0,509569183.0,509569183.0,509569183.0,2024-05-22,2034-05-22,1.0,1.0,BRSCSIDBS000,,04270778000171,Financeiro,OLIVEIRA TRUST DTVM S/A,BANCO SANTANDER (BRASIL) S/A,,,,,,,,0,0,0,Ativo,7.61,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCSI12,Debênture,SANT. COR. DE SEG. INV. E SERVICOS S.A.,DI+,1.13,,,,1.13,,,1000.0,1000.0,1032.6934,2026-01-21,,4130773792.0,7000000000.0,7000000000.0,7000000.0,7000000.0,2025-10-20,2035-10-20,2.0,1.0,BRSCSIDBS018,,04270778000171,Financeiro,OLIVEIRA TRUST DTVM S/A,BANCO SANTANDER (BRASIL) S/A,,,,,,,,0,0,1,Ativo,9.02,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
SCVR11,Debênture,COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS VERT-2,DI+,4.9,,,,4.9,,,1.0,1.0,,,,,49750000.0,49750000.0,49750000.0,49750000.0,2019-12-18,2023-06-19,1.0,1.0,BRSCVRDBS005,,34354458000160,Financeiro,VORTX DTVM LTDA.,TERRA INVESTIMENTOS DTVM LTDA,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SDAS11,Debênture,SENDAS DISTRIBUIDORA S/A,DI+,1.6,,,,1.6,,,10000.0,10000.0,,,,,2000000000.0,2000000000.0,200000.0,200000.0,2019-08-20,2020-08-20,1.0,1.0,BRSDASDBS005,,06057223000171,Comércio Atacadista e Varejista,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
SDMH11,Debênture,SERRA DO MEL HOLDING S.A,IPCA,5.2924,9.3009,,9.3009,9.3009,,,1000.0,1000.0,804.2824,2026-09-16,,32171.3,142000000.0,142000000.0,142000.0,142000.0,2021-03-15,2035-12-15,1.0,1.0,BRSDMHDBS003,12.431,30342595000124,Empreendimentos e Participações,VORTX DTVM LTDA.,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,,0,0,1,Ativo,6.5,15/05/2035,7.6359,Sim,Sem Rating,Não,Mercado B3 (2026-09-16),0.015468816630882287
