ticker,tipo,issuer,indexador,taxa_emissao,taxa_negocio_b3,taxa_indicativa_anbima,taxa_mercado,taxa_ativo,taxa_compra,taxa_venda,pu_emissao,pu,pu_mercado,data_ultimo_negocio,data_anbima,volume_negociado_b3,volume_emissao,volume,quantidade_emitida,quantidade,data_emissao,vencimento,emissao,serie,isin,lei,cnpj_emissor,setor,agente_fiduciario,coordenador_lider,rating,rating_original,rating_agencia,agencia,rating_data,divulgacao,securitizadora,flag_vencido,flag_resgatado,flag_b3,status_ativo,duration,ntnb_referencia,taxa_ntnb,incentivada,rating_normalizado,em_recuperacao_judicial,fonte_precificacao,spread
OSPI22,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,130.0,,,,130.0,,,1.0,1.0,,,,,885000000.0,885000000.0,885000000.0,885000000.0,2018-05-23,2022-05-13,2.0,2.0,BROSPVDBS046,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPI32,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,183620185.0,183620185.0,183620185.0,183620185.0,2018-05-23,2028-04-20,2.0,3.0,BROSPVDBS053,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,1.56,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPI42,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,340000000.0,340000000.0,340000000.0,340000000.0,2018-05-23,2028-04-20,2.0,4.0,BROSPVDBS061,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,1.56,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPI52,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,303000000.0,303000000.0,303000000.0,303000000.0,2018-05-23,2031-12-20,2.0,5.0,BROSPVDBS079,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,5.21,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPI62,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,207250000.0,207250000.0,207250000.0,207250000.0,2018-05-23,2028-04-20,2.0,6.0,BROSPVDBS087,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,1.56,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPI72,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,78000000.0,78000000.0,78000000.0,78000000.0,2018-05-23,2023-01-20,2.0,7.0,BROSPVDBS095,,22606673000122,Outros Serviços,,,,,,,,,Vórtx,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPI82,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,249000000.0,249000000.0,249000000.0,249000000.0,2018-05-23,2023-04-20,2.0,8.0,BROSPVDBS0A9,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPI92,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,46000000.0,46000000.0,46000000.0,46000000.0,2018-05-23,2018-12-20,2.0,9.0,BROSPVDBS0B7,,22606673000122,Outros Serviços,,,,,,,,,Vórtx,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPIA2,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,200000000.0,200000000.0,200000000.0,200000000.0,2018-05-23,2023-04-20,2.0,10.0,BROSPVDBS0C5,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPIB2,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,1.0,1.0,,,,,91250000.0,91250000.0,91250000.0,91250000.0,2018-05-23,2028-04-20,2.0,11.0,BROSPVDBS0D3,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,1.56,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPV11,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,130.0,,,,130.0,,,10000.0,10000.0,,,,,655000000.0,655000000.0,65500.0,65500.0,2016-07-15,2022-05-13,1.0,1.0,BROSPVDBS004,,22606673000122,Empreendimentos e Participações,SIMPLIFIC PAVARINI DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPV21,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,120.0,,,,120.0,,,10000.0,10000.0,,,,,1874030000.0,1874030000.0,187403.0,187403.0,2016-07-15,2029-03-31,1.0,2.0,BROSPVDBS012,,22606673000122,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,2.49,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPV31,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,115.0,,,,115.0,,,10000.0,10000.0,,,,,550000000.0,550000000.0,55000.0,55000.0,2016-07-15,2029-03-31,1.0,3.0,BROSPVDBS020,,22606673000122,Outros Serviços,,,,,,,,,Vórtx,0,0,0,Ativo,2.49,,,Não,Sem Rating,Sim,Duration Calculada (DU/252),
OSPV41,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,130.0,,,,130.0,,,10000.0,10000.0,,,,,125000000.0,125000000.0,12500.0,12500.0,2016-07-15,2022-05-13,1.0,4.0,BROSPVDBS0E1,,22606673000122,Empreendimentos e Participações,SIMPLIFIC PAVARINI DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPV51,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,130.0,,,,130.0,,,10000.0,10000.0,,,,,250000000.0,250000000.0,25000.0,25000.0,2016-07-15,2022-05-13,1.0,5.0,BROSPVDBS0F8,,22606673000122,Empreendimentos e Participações,SIMPLIFIC PAVARINI DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSPV61,Debênture,NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL,%DI,130.0,,,,130.0,,,10000.0,10000.0,,,,,470000000.0,470000000.0,47000.0,47000.0,2016-07-15,2022-05-13,1.0,6.0,BROSPVDBS0G6,,22606673000122,Empreendimentos e Participações,SIMPLIFIC PAVARINI DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Sim,Vencido / Sem Precificação,
OSTI11,Debênture,NAN,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OSXC11,Debênture,OSX CONSTRUCAO NAVAL SA-EM REC.JUDICIAL,DI+,2.0,,,,2.0,,,1000.0,1000.0,,,,,17847000.0,17847000.0,17847.0,17847.0,2015-01-08,2026-01-15,1.0,1.0,BROSXNDBS005,,11198242000158,Petróleo e Gás,OLIVEIRA TRUST DTVM S/A,BCO VOTORANTIM S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OSXC21,Debênture,OSX CONSTRUCAO NAVAL SA-EM REC.JUDICIAL,DI+,0.0,,,,0.0,,,1000.0,1000.0,,,,,1049797000.0,1049797000.0,1049797.0,1049797.0,2016-01-15,2035-01-08,1.0,2.0,BROSXNDBS013,,11198242000158,Petróleo e Gás,OLIVEIRA TRUST DTVM S/A,BCO VOTORANTIM S/A,,,,,,,,0,0,0,Ativo,8.23,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OSXC41,Debênture,NAN,,,,,,,,,,,,,,,,,,,,,1.0,4.0,BROSXNDBS039,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OSXC51,Debênture,OSX CONSTRUCAO NAVAL SA-EM REC.JUDICIAL,DI+,2.0,,,,2.0,,,1000.0,1000.0,,,,,2156000.0,2156000.0,2156.0,2156.0,2015-01-08,2026-01-15,1.0,5.0,BROSXNDBS047,,11198242000158,Petróleo e Gás,OLIVEIRA TRUST DTVM S/A,BCO VOTORANTIM S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OSXC61,Debênture,OSX CONSTRUCAO NAVAL SA-EM REC.JUDICIAL,DI+,0.0,,,,0.0,,,1000.0,1000.0,,,,,23310000.0,23310000.0,23310.0,23310.0,2016-01-15,2033-11-11,1.0,6.0,BROSXNDBS054,,11198242000158,Petróleo e Gás,OLIVEIRA TRUST DTVM S/A,BCO VOTORANTIM S/A,,,,,,,,0,0,0,Ativo,7.09,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OSXC81,Debênture,NAN,,,,,,,,,,,,,,,,,,,,,1.0,8.0,BROSXNDBS070,,,Outros Serviços,,,,,,,,,,0,0,0,Indeterminado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OTPA11,Debênture,OPTIPAR PARTICIPACOES S. A.,DI+,3.4,,,,3.4,,,1000.0,1000.0,,,,,90000000.0,90000000.0,90000.0,90000.0,2020-01-14,2028-11-14,1.0,1.0,BROTPADBS006,,06293753000119,Empreendimentos e Participações,PENTAGONO S/A DTVM,BANCO ITAU-BBA S/A,,,,,,,,0,0,0,Ativo,2.12,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OTPA12,Debênture,OPTIPAR PARTICIPACOES S. A.,DI+,3.45,,,,3.45,,,1000.0,1000.0,,,,,165000000.0,165000000.0,165000.0,165000.0,2025-06-12,2033-04-30,2.0,1.0,BROTPADBS014,,06293753000119,Empreendimentos e Participações,OLIVEIRA TRUST DTVM S/A,ITAU UNIBANCO HOLDING S.A,,,,,,,,0,0,0,Ativo,6.56,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OURI11,Debênture,OURILANDIA DO NORTE TRANSMISSORA DE ENERGIA S/A,IPCA,6.15,10.9688,,10.9688,10.9688,,,1000.0,1000.0,802.6218,2026-08-19,,11638016.11,30000000.0,30000000.0,30000.0,30000.0,2019-11-15,2039-11-15,1.0,1.0,BROURIDBS003,12.431,25298162000189,Energia Elétrica,VORTX DTVM LTDA.,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,1,Ativo,7.37,15/08/2040,7.6794,Sim,Sem Rating,Não,Mercado B3 (2026-08-19),0.0305480899782131
OUSA11,Debênture,OURINHOS SANEAMENTO,DI+,2.95,,,,2.95,,,1000.0,1000.0,,,,,250000000.0,250000000.0,250000.0,250000.0,2024-07-01,2047-11-15,1.0,1.0,BROUSADBS008,,55474939000180,Saneamento,OLIVEIRA TRUST DTVM S/A,BANCO SUMITOMO MITSUI BRASILEIRO S A,,,,,,,,0,0,0,Ativo,21.02,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OUSA12,Debênture,OURINHOS SANEAMENTO,IPCA,9.9531,10.7217,,10.7217,10.7217,,,1000.0,1000.0,1023.1999,2026-09-23,,73670.4,227500000.0,227500000.0,227500.0,227500.0,2025-10-15,2047-11-15,2.0,1.0,BROUSADBS016,12.431,55474939000180,Saneamento,OLIVEIRA TRUST DTVM S/A,BANCO SUMITOMO MITSUI BRASILEIRO S A,,,,,,,,0,0,1,Ativo,10.33,15/05/2045,7.36,Sim,Sem Rating,Não,Mercado B3 (2026-09-23),0.0313124068554395
OVSA10,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.4,1.3601,,1.3601,1.3601,,,1000.0,1000.0,534.8088,2026-05-26,,1001162.06,300000000.0,300000000.0,300000.0,300000.0,2021-06-20,2026-06-20,10.0,1.0,BROVSADBS0E8,,75609123000123,Locação de Veículos,VORTX DTVM LTDA.,BANCO ABC-BRASIL S/A,AA.br,AA.br,Moody's Local,Moody's Local,07/07/2025,07/07/2025,,1,1,1,Resgatado,,,,Não,AA,Não,Mercado B3 (2026-05-26),0.013601
OVSA16,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,IPCA,4.4,10.1255,,10.1255,10.1255,,,1.0,1.0,0.869,2026-08-18,,3355247.57,114770600.0,114770600.0,114770600.0,114770600.0,2017-09-19,2029-06-15,6.0,1.0,BROVSADBS097,,75609123000123,Locação de Veículos,TRUSTEE DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,1,Ativo,2.47,15/05/2029,8.1084,Não,Sem Rating,Não,Mercado B3 (2026-08-18),0.0186581246230637
OVSA17,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,0.7,,,,0.7,,,1000.0,1000.0,,,,,135000000.0,135000000.0,135000.0,135000.0,2018-03-20,2024-06-04,7.0,1.0,BROVSADBS0A6,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO BTG PACTUAL S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OVSA18,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,%DI,123.5,,,,123.5,,,1000.0,1000.0,,,,,99000000.0,99000000.0,99000.0,99000.0,2018-08-28,2019-07-16,8.0,1.0,BROVSADBS0B4,,75609123000123,Locação de Veículos,TRUSTEE DTVM LTDA,BB-BANCO DE INVESTIMENTO S.A.,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OVSA19,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,1.5,,,,1.5,,,1.0,1.0,,,,,107281184.0,107281184.0,107281184.0,107281184.0,2019-11-15,2024-11-18,9.0,1.0,BROVSADBS0D0,,75609123000123,Locação de Veículos,TRUSTEE DTVM LTDA,BANCO SANTANDER (BRASIL) S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OVSA1A,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.45,1.6101,,1.6101,1.6101,,,1000.0,1000.0,1039.7662,2026-02-05,,1039766.2,350000000.0,350000000.0,350000.0,350000.0,2022-05-24,2026-02-10,11.0,1.0,BROVSADBS0F5,,75609123000123,Locação de Veículos,VORTX DTVM LTDA.,BANCO BRADESCO BBI S/A,AA(bra),AA(bra),Fitch Ratings,Fitch Ratings,08/12/2025,08/12/2025,,1,1,1,Resgatado,,,,Não,AA,Não,Mercado B3 (2026-02-05),0.016101
OVSA26,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Pré,8.5,,,,8.5,,,1.0,1.0,,,,,140000000.0,140000000.0,140000000.0,140000000.0,2017-09-19,2034-06-15,6.0,2.0,BROVSADBS0C2,,75609123000123,Locação de Veículos,TRUSTEE DTVM LTDA,BANCO BRADESCO BBI S/A,,,,,,,,0,0,0,Ativo,5.9,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OVSAA2,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.4,,,,2.4,,,1000.0,1000.0,,,,,250000000.0,250000000.0,250000.0,250000.0,2023-07-13,2028-07-13,12.0,1.0,BROVSADBS0G3,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,CAIXA ECONOMICA FEDERAL,AA.br,AA.br,Moody's,Moody's,07/07/2025,07/07/2025,,0,0,0,Ativo,1.79,,,Não,AA,Não,Duration Calculada (DU/252),
OVSAA3,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.4,2.2215,"2,2176",2.2176,2.2176,"2,7252","1,7293",1000.0,1000.0,722.6624,2026-09-22,2026-09-24,251486.5,500000000.0,500000000.0,500000.0,500000.0,2023-10-15,2028-07-15,13.0,1.0,BROVSADBS0H1,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,1,Ativo,1.39,,,Não,Sem Rating,Não,ANBIMA Mercado (2026-09-24),0.022176
OVSAA5,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.38,,,,2.38,,,1000.0,1000.0,,,,,200000000.0,200000000.0,200000.0,200000.0,2023-12-20,2026-12-20,15.0,1.0,BROVSADBS0I9,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,,,,,,,,Pentágono,0,0,0,Ativo,0.23,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OVSAA6,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.23,,,,2.23,,,1000.0,1000.0,,,,,150000000.0,150000000.0,150000.0,150000.0,2024-01-09,2026-01-09,16.0,1.0,BROVSADBS0J7,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO SAFRA S/A,,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
OVSAA7,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.4,,,,2.4,,,1000.0,1000.0,,,,,225000000.0,225000000.0,225000.0,225000.0,2024-02-15,2029-02-15,17.0,1.0,BROVSADBS0K5,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,CAIXA ECONOMICA FEDERAL,AA(Bra),AA(Bra),Fitch Ratings,Fitch Ratings,13/12/2024,13/12/2024,,0,0,0,Ativo,2.37,,,Não,AA,Não,Duration Calculada (DU/252),
OVSAA8,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.7,2.1114,"2,1239",2.1239,2.1239,"2,2943","1,9224",1000.0,1000.0,1058.804,2026-09-23,2026-09-24,4817558.12,900000000.0,900000000.0,900000.0,900000.0,2024-06-10,2029-06-10,18.0,1.0,BROVSADBS0L3,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",AA.br,AA.br,Moody's,Moody's,07/07/2025,07/07/2025,Pentágono,0,0,1,Ativo,1.83,,,Não,AA,Não,ANBIMA Mercado (2026-09-24),0.0212389999999999
OVSAA9,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.5,2.2668,"2,3078",2.3078,2.3078,"2,4559","2,15",1000.0,1000.0,1062.0363,2026-09-22,2026-09-24,257012.78,600000000.0,600000000.0,600000.0,600000.0,2024-11-18,2029-11-18,19.0,1.0,BROVSADBS0M1,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO SANTANDER (BRASIL) S/A,AA.br,AA.br,Moody's,Moody's,07/07/2025,07/07/2025,Pentágono,0,0,1,Ativo,2.12,,,Não,AA,Não,ANBIMA Mercado (2026-09-24),0.0230779999999999
OVSAB0,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.3,2.1051,"2,2019",2.2019,2.2019,"2,3986","2,0421",1000.0,1000.0,1054.6494,2026-09-11,2026-09-24,2109.3,450000000.0,450000000.0,450000.0,450000.0,2025-05-16,2028-05-16,20.0,1.0,BROVSADBS0N9,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,ITAU BBA ASSESSORIA FINANCEIRA S.A,AA.br,AA.br,Moody's,Moody's,07/07/2025,07/07/2025,Pentágono,0,0,1,Ativo,1.42,,,Não,AA,Não,ANBIMA Mercado (2026-09-24),0.022019
OVSAB1,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.35,2.3693,"2,377",2.377,2.377,"2,5286","2,2307",1000.0,1000.0,1025.9604,2026-09-18,2026-09-24,2460253.16,1000000000.0,1000000000.0,1000000.0,1000000.0,2026-01-20,2032-01-20,21.0,1.0,BROVSADBS0O7,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",AA(Bra),AA(Bra),Fitch Ratings,Fitch Ratings,12/01/2026,12/01/2026,Pentágono,0,0,1,Ativo,3.41,,,Não,AA,Não,ANBIMA Mercado (2026-09-24),0.02377
OVSAB2,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,DI+,2.35,,,,2.35,,,1000.0,1000.0,,,,,500000000.0,500000000.0,500000.0,500000.0,2026-05-20,2032-05-20,22.0,1.0,BROVSADBS0P4,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,CAIXA ECONOMICA FEDERAL,AA.br,AA.br,Moody's,Moody's,26/05/2026,26/05/2026,Pentágono,0,0,0,Ativo,5.61,,,Não,AA,Não,Duration Calculada (DU/252),
OVSAB3,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,%DI,100.0,,,,100.0,,,1000.0,1000.0,,,,,900000000.0,900000000.0,900000.0,900000.0,2026-06-26,2033-06-26,23.0,1.0,BROVSADBS0Q2,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,Pentágono,0,0,0,Ativo,6.71,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OVTL15,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,IPCA,4.4,10.4891,,10.4891,10.4891,,,1.0,1.0,0.8483,2026-08-28,,112342355.45,190000000.0,190000000.0,190000000.0,190000000.0,2016-11-25,2029-06-15,5.0,1.0,BROVSADBS071,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,1,Ativo,2.46,15/05/2029,7.9521,Não,Sem Rating,Não,Mercado B3 (2026-08-28),0.0235011639421558
OVTL25,Debênture,UNIDAS LOCAÇÕES E SERVIÇOS S.A.,Pré,8.5,,,,8.5,,,1.0,1.0,,,,,100000000.0,100000000.0,100000000.0,100000000.0,2016-11-25,2034-06-15,5.0,2.0,BROVSADBS089,,75609123000123,Locação de Veículos,PENTAGONO S/A DTVM,BANCO BRADESCO BBI S/A,,,,,,,Pentágono,0,0,0,Ativo,5.9,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
OXYM12,Debênture,OXYMED COMERCIO E LOCACAO DE EQUIPAMENTOS MEDICO HOSPITALARES S.A,DI+,5.0,5.246,,5.246,5.246,,,1000.0,1000.0,985.8545,2026-01-21,,388426.66,60000000.0,60000000.0,60000.0,60000.0,2024-12-06,2029-12-06,2.0,1.0,BROXYMDBS013,,57417537000179,Máquinas e Equipamentos,VORTX DTVM LTDA.,TERRA INVESTIMENTOS DTVM LTDA,,,,,,,,0,0,1,Ativo,3.17,,,Não,Sem Rating,Não,Mercado B3 (2026-01-21),0.05246
OZNH11,Debênture,OZN HEALTH SPE S.A.,DI+,3.5,4.1,"1,8069",1.8069,1.8069,--,--,1000.0,1000.0,900.0879,2026-09-23,2026-09-24,6300.62,420000000.0,420000000.0,420000.0,420000.0,2024-11-26,2031-11-26,1.0,1.0,BROZNHDBS003,,18080368000172,Assistência Médica,OLIVEIRA TRUST DTVM S/A,BTG PACTUAL INVESTMENT BANKING LTDA.,,,,,,,,0,0,1,Ativo,2.15,,,Não,Sem Rating,Não,ANBIMA Mercado (2026-09-24),0.0180689999999999
PADO11,Debênture,PADOVA PARTICIPACOES S.A,DI+,1.75,,,,1.75,,,1000.0,1000.0,1055.2664,2026-04-13,,675370490.9,640000000.0,640000000.0,640000.0,640000.0,2025-12-04,2030-12-04,1.0,1.0,BRPADODBS000,,51515582000180,Empreendimentos e Participações,OLIVEIRA TRUST DTVM S/A,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",,,,,,,,0,0,1,Ativo,4.16,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
PADO21,Debênture,PADOVA PARTICIPACOES S.A,DI+,1.75,,,,1.75,,,1000.0,1000.0,,,,,120000000.0,120000000.0,120000.0,120000.0,2025-12-04,2030-12-04,1.0,2.0,BRPADODBS018,,51515582000180,Empreendimentos e Participações,OLIVEIRA TRUST DTVM S/A,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",,,,,,,,0,0,0,Ativo,4.16,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
PADO31,Debênture,PADOVA PARTICIPACOES S.A,DI+,1.75,,,,1.75,,,1000.0,1000.0,,,,,120000000.0,120000000.0,120000.0,120000.0,2025-12-04,2030-12-04,1.0,3.0,BRPADODBS026,,51515582000180,Empreendimentos e Participações,OLIVEIRA TRUST DTVM S/A,"XP INVESTIMENTOS CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S/A",,,,,,,,0,0,0,Ativo,4.16,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
PADP11,Debênture,PADUA IV PARTICIPACOES S.A.,%DI,135.0,,,,135.0,,,1000.0,1000.0,,,,,449483000.0,449483000.0,449483.0,449483.0,2019-01-11,2029-01-11,1.0,1.0,BRPADPDBS007,,32161916000110,Empreendimentos e Participações,VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,OSLO CAPITAL DTVM S.A.,,,,,,,,0,0,0,Ativo,2.27,,,Não,Sem Rating,Não,Duration Calculada (DU/252),
PADT11,Debênture,PADTEC S.A,DI+,3.8,,,,3.8,,,1000.0,1000.0,,,,,40000000.0,40000000.0,40000.0,40000.0,2020-12-21,2024-12-23,1.0,1.0,BRPADTDBS009,,03549807000176,TI e Telecomunicações,OLIVEIRA TRUST DTVM S/A,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",,,,,,,,1,1,0,Resgatado,,,,Não,Sem Rating,Não,Vencido / Sem Precificação,
